pretty_formula,band_gap,formation_energy_per_atom,volume,A_site_electronegativity,B_site_electronegativity,X_site_electronegativity,A_site_weight,B_site_weight,X_site_weight,A_site_affinity,B_site_affinity,X_site_affinity,A_site_fir_ionization_energy,B_site_fir_ionization_energy,X_site_fir_ionization_energy,tolerance_factor,octahedral_factor,(u+t)n,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,transition metal fraction,band center,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,avg anion electron affinity,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,cohesive energy (MP)
ErNiO3,0.3644,-2.372018614,213.8945757,1.24,1.91,3.44,167.259,58.6934,15.999,0.52,1.16,1.46,6.108,7.64,13.618,0.826160474,0.555555556,1.048215253,8,68,60,24,19.2,8,35,87,52,71.4,18.72,87,15.9994,167.259,151.2596,54.79012,46.548864,15.9994,54.8,1770,1715.2,732.48,813.216,54.8,3,16,13,12.2,4.56,16,2,6,4,3.2,1.44,2,66,189,123,102.2,43.44,66,1.24,3.44,2.2,2.694,0.8952,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,8,8,1.6,2.56,0,0,12,12,2.4,3.84,0,6,14,8,8.4,2.88,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,2,2,0.4,0.64,0,2,2,0,2,0,2,9.105,30.585,21.48,13.644,6.7764,9.105,0,0,0,0,0,0,0,0.5953947,0.5953947,0.11907894,0.190526304,0,12,225,213,91,94.8,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.79012,12.2,3.2,60,24,1.15,0.98,2.2,2.694,2,2.4,1.6,2.4,0.238095238,0.285714286,0.19047619,0.285714286,0.2,5.74335029,-2,3,5,3.273268354,-282000,1.53,2.2,0.67,1.865,0.473761543,0.05367389,0.059605891,0.074145299,2.000666522
EuZrS3,0,-2.175868918,470.1446092,1.2,1.33,2.58,151.964,91.224,32.06,0.52,0.426,2.07,5.67,6.634,10.36,0.831402895,0.505882353,1.046692339,16,63,47,30.2,17.04,16,25,88,63,66.6,25.68,88,32.065,151.964,119.899,67.8766,42.97392,32.065,388.36,2128,1739.64,877.616,587.1072,388.36,3,16,13,11,6,16,3,6,3,4,1.2,3,105,198,93,137.6,39.12,105,1.185,2.58,1.395,2.051,0.6348,2.58,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,7,7,1.4,2.24,0,4,9,5,6.2,1.12,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,7,7,1.4,2.24,0,2,8,6,4.2,2.64,2,23.195,36.46,13.265,27.403125,3.62275,25.786875,0,2.202,2.202,1.3212,1.05696,2.202,0,0,0,0,0,0,70,229,159,126.6,67.92,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8766,11,4,47,30.2,0.85,1.28,1.395,2.051,2,2.4,0.4,1.4,0.322580645,0.387096774,0.064516129,0.225806452,0,4.828574382,-2,4,6,3.380617019,-400000,1.25,1.38,0.13,1.315,0.091923882,0.034015067,0.047311433,0.062452511,2.025387124
SrRuO3,0.0072,1.97807814,3116.794519,0.95,2.2,3.44,87.62,101.07,15.999,0.0521,1.05,1.46,5.695,7.361,13.618,0.903136384,0.603174603,1.004823565,8,44,36,21.2,15.84,8,8,87,79,65,26.4,87,15.9994,101.07,85.0706,47.33764,37.605888,15.9994,54.8,2607,2552.2,764.28,851.376,54.8,2,16,14,11.6,5.28,16,2,5,3,3.2,1.44,2,66,195,129,107.8,50.16,66,0.95,3.44,2.49,2.694,0.8952,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,7,7,1.4,2.24,0,0,0,0,0,0,0,2,8,6,5.6,1.44,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,0,4,4,2,0.8,2,9.105,54.23,45.125,19.011,14.0876,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.33764,11.6,3.2,36,21.2,1.4,1.02,2.49,2.694,1.8,2.4,1.4,0,0.321428571,0.428571429,0.25,0,0.2,5.5319126,-2,4,6,3.380617019,-282000,1.24,2.49,1.25,1.865,0.883883476,0.041573971,0.066245743,0.084841213,2.018423915
NaNbO3,1.7196,-2.835253317,1520.884454,0.93,1.6,3.44,22.989,92.906,15.999,0.547,0.892,1.46,5.139,6.759,13.618,0.83882275,0.619047619,1.008378979,8,41,33,15.2,10.32,8,2,87,85,62,30,87,15.9994,92.90638,76.90698,32.77886986,24.05100406,15.9994,54.8,2750,2695.2,657.054,837.1784,54.8,1,16,15,10.8,6.24,16,2,5,3,2.8,0.96,2,66,166,100,105.6,47.52,66,0.93,3.44,2.51,2.57,1.044,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,4,4,0.8,1.28,0,0,0,0,0,0,0,1,6,5,4.8,1.52,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,6,6,1.2,1.92,0,0,0,0,0,0,0,1,7,6,2.8,1.68,2,9.105,29.24333333,20.13833333,14.94766667,7.0112,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98.8,104.16,12,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.77886986,10.8,2.8,33,15.2,1.2,1.01,2.51,2.57,1.6,2.4,0.8,0,0.333333333,0.5,0.166666667,0,0.2,5.41649772,-2,5,7,3.683941988,-282000,1.84,2.51,0.67,2.175,0.473761543,0.023328474,0.057414036,0.073567747,2.034816614
CeAsO3,0.2861,-2.83117578,582.722107,1.12,2.18,3.44,140.116,74.921,15.999,0.52,0.81,1.46,5.539,9.815,13.618,0.860670375,0.571428571,1.02059168,8,58,50,23,18,8,15,87,72,72,22.8,87,15.9994,140.116,124.1166,52.60716,43.929312,15.9994,54.8,1090,1035.2,465.08,492.336,54.8,3,16,13,13.2,4.08,16,2,6,4,3.2,1.44,2,66,204,138,104.2,45.84,66,1.12,3.44,2.32,2.724,0.8592,3.44,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,2.2,3.12,0,0,1,1,0.2,0.32,0,4,15,11,7.4,3.04,6,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,9,9,1.8,2.88,0,0,13,13,2.6,4.16,0,2,22,20,6.2,6.32,2,9.105,37.24,28.135,17.346,9.8892,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,79.2,80.64,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.60716,13.2,3.2,50,23,1.25,0.96,2.32,2.724,2,3,2.2,0.2,0.27027027,0.405405405,0.297297297,0.027027027,0,5.857595938,-2,3,5,3.273268354,-282000,1.26,2.32,1.06,1.79,0.749533188,0.063737744,0.094366391,0.117563969,2.007523458
LaGaS3,2.1506,-1.841222721,1419.032584,1.1,1.81,2.58,138.9,69.723,32.06,0.5,0.3,2.07,5.577,5.999,10.36,0.825532795,0.447058824,1.012017219,16,57,41,27.2,13.44,16,13,88,75,70.2,22.88,88,32.065,138.90547,106.84047,60.964694,34.6796328,32.065,302.91,1193,890.09,532.198,264.3208,388.36,3,16,13,12.8,3.92,16,3,6,3,3.8,0.96,3,105,207,102,128.8,31.28,105,1.1,2.58,1.48,2.13,0.54,2.58,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,10,10,2.2,3.12,0,0,0,0,0,0,0,3,13,10,6.8,2.48,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2.4,2,18.8575,36.8975,18.04,26.623125,4.10975,25.786875,0,2.202,2.202,1.3212,1.05696,2.202,0,0,0,0,0,0,64,194,130,93.6,40.16,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.964694,12.8,3.8,41,27.2,0.95,1.25,1.48,2.13,2,2.6,2.2,0,0.294117647,0.382352941,0.323529412,0,0,4.702044937,-2,3,5,3.273268354,-400000,0.77,1.48,0.71,1.125,0.502045815,0.032536151,0.04348365,0.057992932,2.022617336
SmFeSb3,0,-0.481044706,949.8722371,1.17,1.83,2.05,150.36,55.845,121.76,0.52,0.163,1.07,5.643,7.903,8.64,0.814355691,0.345,1.016867472,26,62,36,48.2,8.88,51,23,85,62,66.6,22.08,85,55.845,150.36,94.515,114.297,23.3808,121.76,903.78,1811,907.22,1173.468,323.6256,903.78,3,15,12,11.2,4.56,15,4,6,2,5,0.4,5,132,198,66,149.4,19.44,139,1.17,2.05,0.88,1.83,0.264,2.05,2,2,0,2,0,2,0,3,3,1.8,1.44,3,0,10,10,7.2,3.36,10,0,6,6,1.2,1.92,0,8,15,7,12.2,3.36,15,0,0,0,0,0,0,0,3,3,1.8,1.44,3,0,4,4,0.8,1.28,0,0,8,8,1.6,2.56,0,3,8,5,4.2,1.52,3,10.73,33.23,22.5,27.728,6.7992,31.56,0,0,0,0,0,0,0,2.1106628,2.1106628,0.42213256,0.675412096,0,166,229,63,178.6,20.16,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.297,11.2,5,36,48.2,0.45,1.52,0.88,1.83,2,1.8,7.2,1.2,0.163934426,0.147540984,0.590163934,0.098360656,0.2,4.272486455,-3,3,6,2.828427125,-206400,0.22,0.88,0.66,0.55,0.466690476,0.044019499,0.053799604,0.06993793,2.033468301
LiPO3,5.5885,-2.719453536,1215.868853,0.98,2.19,3.44,6.94,30.973,15.999,0.618,0.75,1.46,5.391,10.487,13.618,0.858062161,0.412698413,1.005687906,3,15,12,8.4,2.64,8,1,87,86,69,27.2,87,6.941,30.973762,24.032762,17.1825924,5.51646784,15.9994,54.8,453.69,398.89,187.078,158.7336,54.8,1,16,15,12.8,4.72,16,2,3,1,2.2,0.32,2,66,128,62,86.6,24.72,66,0.98,3.44,2.46,2.698,0.8904,3.44,1,2,1,1.8,0.32,2,0,4,4,3,1.2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,4.8,1.52,6,0,1,1,0.2,0.32,0,0,3,3,1.8,0.72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0.4,2,9.105,22.5702381,13.4652381,13.29571429,5.028857143,9.105,0,1.625,1.625,0.325,0.52,0,0,0,0,0,0,0,2,229,227,53.4,70.24,12,0,0,0.2,0,0,0,0,0.6,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1825924,12.8,2.2,12,8.4,0.85,0.85,2.46,2.698,1.8,3,0,0,0.375,0.625,0,0,0,5.913955705,-2,5,7,3.683941988,-282000,1.25,2.46,1.21,1.855,0.855599205,0.09797959,0.103032088,0.111664073,2.006241556
CsSmI3,0,-1.303628892,457.4321549,0.79,1.17,2.66,132.9,150.36,126.9,0.472,0.52,3.06,3.894,5.643,10.451,0.800147147,0.660194175,1.127747499,53,62,9,55.2,2.72,53,5,96,91,63.2,39.36,96,126.90447,150.36,23.45553,132.7957724,7.069562856,126.90447,301.59,1345,1043.41,561.428,313.4288,386.85,1,17,16,11,7.2,17,5,6,1,5.4,0.48,5,139,244,105,171.8,39.36,139,0.79,2.66,1.87,1.988,0.8064,2.66,1,2,1,1.8,0.32,2,0,5,5,3,2.4,5,0,10,10,6,4.8,10,0,6,6,1.2,1.92,0,1,17,16,12,6,17,0,1,1,0.2,0.32,0,0,1,1,0.6,0.48,1,0,0,0,0,0,0,0,8,8,1.6,2.56,0,1,8,7,2.4,2.24,1,33.23,115.765,82.535,55.608,24.0628,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0,0,0,0,0,64,229,165,117.4,64.08,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.7957724,11,5.4,9,55.2,1.2,1.73,1.87,1.988,1.8,3,6,1.2,0.15,0.25,0.5,0.1,0,4.606248512,-1,2,3,1.690308509,-295200,1.49,1.87,0.38,1.68,0.268700577,0.736023168,0.741711948,0.762788529,2.026859344
SrRhO3,0,-2.012478044,126.9016734,0.95,2.28,3.44,87.62,102.9,15.999,0.0521,1.137,1.46,5.695,7.459,13.618,0.912167748,0.587301587,1.123468417,8,45,37,21.4,16.08,8,8,87,79,65.6,25.68,87,15.9994,102.9055,86.9061,47.70474,38.046408,15.9994,54.8,2237,2182.2,690.28,762.576,54.8,2,16,14,11.8,5.04,16,2,5,3,3.2,1.44,2,66,195,129,107,49.2,66,0.95,3.44,2.49,2.71,0.876,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,8,8,1.6,2.56,0,0,0,0,0,0,0,2,9,7,5.8,1.52,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,0,3,3,1.8,0.72,2,9.105,54.23,45.125,19.037,14.0772,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,97.2,102.24,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.70474,11.8,3.2,37,21.4,1.4,1.03,2.49,2.71,1.8,2.4,1.6,0,0.310344828,0.413793103,0.275862069,0,0.2,5.556104576,-2,4,6,3.380617019,-282000,1.16,2.49,1.33,1.825,0.940452019,0.05367389,0.09057659,0.105761434,2.011146947
RbCaBr3,4.6259,-1.964959946,723.1269046,0.82,1,2.96,85.4678,40.078,79.904,0.486,0.0246,3.364,4.177,6.113,11.814,0.831328243,0.626373626,1.054114626,20,37,17,32.4,4.96,35,4,95,91,59.2,42.96,95,40.078,85.4678,45.3898,73.05156,13.189424,79.904,265.8,1115,849.2,444.972,268.0112,265.8,1,17,16,10.8,7.44,17,4,5,1,4.2,0.32,4,120,220,100,151.2,37.44,120,0.82,2.96,2.14,2.14,0.984,2.96,1,2,1,1.8,0.32,2,0,5,5,3,2.4,5,0,10,10,6,4.8,10,0,0,0,0,0,0,1,17,16,10.8,7.44,17,0,1,1,0.2,0.32,0,0,1,1,0.6,0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8,0.32,1,29.48,90.7225,61.2425,43.3865,18.9344,29.48,0,1.457,1.457,0.8742,0.69936,1.457,0,0,0,0,0,0,64,229,165,129.2,78.24,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.05156,10.8,4.2,17,32.4,1.2,1.52,2.14,2.14,1.8,3,6,0,0.166666667,0.277777778,0.555555556,0,0,5.001022565,-1,2,3,1.690308509,-324600,1.96,2.14,0.18,2.05,0.127279221,0.736857232,0.740412639,0.775060491,2.039418094
PrVO3,1.3016,-3.211215057,249.413556,1.13,1.63,3.44,140.9,50.7415,15.999,0.52,0.524,1.46,5.46,6.746,13.618,0.828424121,0.619047619,1.050411275,8,59,51,21.2,15.84,8,17,87,70,64.8,26.64,87,15.9994,140.90765,124.90825,47.96947,38.364084,15.9994,54.8,2183,2128.2,710.28,786.576,54.8,3,16,13,11.2,5.76,16,2,6,4,3.2,1.44,2,66,203,137,110.8,53.76,66,1.13,3.44,2.31,2.616,0.9888,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,3,3,0.6,0.96,0,0,3,3,0.6,0.96,0,5,6,1,5.6,0.48,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,7,7,1.4,2.24,0,0,11,11,2.2,3.52,0,2,11,9,4.8,3.36,2,9.105,35.675,26.57,15.2,8.19,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.96947,11.2,3.2,51,21.2,1.25,1,2.31,2.616,2,2.4,0.6,0.6,0.357142857,0.428571429,0.107142857,0.107142857,0.2,5.415933131,-2,3,5,3.273268354,-282000,1.81,2.31,0.5,2.06,0.353553391,0.025784103,0.064025391,0.09568697,2.016248361
LaVS3,0,-1.872895612,396.3888793,1.1,1.63,2.58,138.9,50.7415,32.06,0.5,0.524,2.07,5.577,6.746,10.36,0.818875272,0.458823529,1.044529624,16,57,41,25.6,12.56,16,13,88,75,64.6,28.08,88,32.065,138.90547,106.84047,57.208394,32.6788304,32.065,388.36,2183,1794.64,908.216,623.8272,388.36,3,16,13,11.2,5.76,16,3,6,3,3.8,0.96,3,105,207,102,135,36,105,1.1,2.58,1.48,2.094,0.5832,2.58,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,3,3,0.8,0.96,0,0,0,0,0,0,0,3,6,3,5.2,0.96,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.2,3.84,0,0,0,0,0,0,0,2,9,7,4.4,2.88,2,13.01,36.8975,23.8875,25.453625,4.97745,25.786875,0,2.202,2.202,1.3212,1.05696,2.202,0,0,0,0,0,0,70,229,159,126.6,67.92,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.208394,11.2,3.8,41,25.6,0.95,1.26,1.48,2.094,2,2.4,0.8,0,0.384615385,0.461538462,0.153846154,0,0.2,4.838987087,-2,3,5,3.273268354,-400000,0.95,1.48,0.53,1.215,0.374766594,0.032536151,0.04348365,0.057992932,2.032046509
