pretty_formula,band_gap,formation_energy_per_atom,volume,A_site_electronegativity,B_site_electronegativity,X_site_electronegativity,A_site_weight,B_site_weight,X_site_weight,A_site_affinity,B_site_affinity,X_site_affinity,A_site_fir_ionization_energy,B_site_fir_ionization_energy,X_site_fir_ionization_energy,tolerance_factor,tolerance_factor.1,octahedral_factor,octahedral_factor.1,(u+t)n,(u+t)n.1,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,transition metal fraction,band center,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,avg anion electron affinity,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,cohesive energy (MP)
LiMnF3,3.4471,-2.964954106,116.8637671,0.98,1.55,3.98,6.94,54.938,18.998,0.618,0,3.4,5.391,7.434,17.422,0.738926586,0.738926586,0.680672269,0.680672269,1.082549653,1.082549653,3,25,22,11,5.6,9,1,93,92,66.4,31.92,93,6.941,54.938045,47.997045,23.77485092,12.46527763,18.9984032,53.5,1519,1465.5,426.638,447.7656,53.5,1,17,16,11.8,6.24,17,2,4,2,2.4,0.64,2,57,139,82,87.6,36.72,57,0.98,3.98,3,2.894,1.3032,3.98,1,2,1,1.8,0.32,2,0,5,5,3,2.4,5,0,5,5,1,1.6,0,0,0,0,0,0,0,1,7,6,5.8,1.92,7,0,1,1,0.2,0.32,0,0,1,1,0.6,0.48,1,0,5,5,1,1.6,0,0,0,0,0,0,0,1,5,4,1.8,1.28,1,9.7075,16.59333333,6.885833333,11.24068391,2.14105977,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.000310121,0.000310121,6.20E-05,9.92E-05,0,15,229,214,98.2,99.84,15,0,0,0.2,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.77485092,11.8,2.4,22,11,0.95,0.87,3,2.894,1.8,3,1,0,0.310344828,0.517241379,0.172413793,0,0.2,6.608706731,-1,2,3,1.690308509,-328000,2.43,3,0.57,2.715,0.403050865,0.752746451,0.768564637,0.778957835,2.009255212
LiMnF3,3.888,-3.035291559,356.5622199,0.98,1.55,3.98,6.94,54.938,18.998,0.618,0,3.4,5.391,7.434,17.422,0.738926586,0.738926586,0.680672269,0.680672269,1.026337797,1.026337797,3,25,22,11,5.6,9,1,93,92,66.4,31.92,93,6.941,54.938045,47.997045,23.77485092,12.46527763,18.9984032,53.5,1519,1465.5,426.638,447.7656,53.5,1,17,16,11.8,6.24,17,2,4,2,2.4,0.64,2,57,139,82,87.6,36.72,57,0.98,3.98,3,2.894,1.3032,3.98,1,2,1,1.8,0.32,2,0,5,5,3,2.4,5,0,5,5,1,1.6,0,0,0,0,0,0,0,1,7,6,5.8,1.92,7,0,1,1,0.2,0.32,0,0,1,1,0.6,0.48,1,0,5,5,1,1.6,0,0,0,0,0,0,0,1,5,4,1.8,1.28,1,9.7075,16.59333333,6.885833333,11.24068391,2.14105977,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.000310121,0.000310121,6.20E-05,9.92E-05,0,15,229,214,98.2,99.84,15,0,0,0.2,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.77485092,11.8,2.4,22,11,0.95,0.87,3,2.894,1.8,3,1,0,0.310344828,0.517241379,0.172413793,0,0.2,6.608706731,-1,2,3,1.690308509,-328000,2.43,3,0.57,2.715,0.403050865,0.752746451,0.768564637,0.778957835,2.015173358
LiMnF3,3.3421,-3.01660171,934.1590796,0.98,1.55,3.98,6.94,54.938,18.998,0.618,0,3.4,5.391,7.434,17.422,0.738926586,0.738926586,0.680672269,0.680672269,1.009972247,1.009972247,3,25,22,11,5.6,9,1,93,92,66.4,31.92,93,6.941,54.938045,47.997045,23.77485092,12.46527763,18.9984032,53.5,1519,1465.5,426.638,447.7656,53.5,1,17,16,11.8,6.24,17,2,4,2,2.4,0.64,2,57,139,82,87.6,36.72,57,0.98,3.98,3,2.894,1.3032,3.98,1,2,1,1.8,0.32,2,0,5,5,3,2.4,5,0,5,5,1,1.6,0,0,0,0,0,0,0,1,7,6,5.8,1.92,7,0,1,1,0.2,0.32,0,0,1,1,0.6,0.48,1,0,5,5,1,1.6,0,0,0,0,0,0,0,1,5,4,1.8,1.28,1,9.7075,16.59333333,6.885833333,11.24068391,2.14105977,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.000310121,0.000310121,6.20E-05,9.92E-05,0,15,229,214,98.2,99.84,15,0,0,0.2,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.77485092,11.8,2.4,22,11,0.95,0.87,3,2.894,1.8,3,1,0,0.310344828,0.517241379,0.172413793,0,0.2,6.608706731,-1,2,3,1.690308509,-328000,2.43,3,0.57,2.715,0.403050865,0.752746451,0.768564637,0.778957835,2.016079347
VOF3,2.8801,-2.680143056,267.4959789,1.63,3.44,3.98,50.7415,15.999,18.998,0.524,1.46,3.4,6.746,13.618,17.422,0.539710074,0.539710074,1.058823529,1.058823529,1.055631132,1.055631132,8,23,15,11.6,4.56,9,46,93,47,82.4,14.56,93,15.9994,50.9415,34.9421,24.78722192,10.46171123,18.9984032,53.5,2183,2129.5,479.66,681.336,53.5,5,17,12,14.4,3.76,17,2,4,2,2.4,0.64,2,57,153,96,78,30,57,1.63,3.98,2.35,3.402,0.7088,3.98,2,2,0,2,0,2,0,5,5,3.8,1.52,5,0,3,3,0.6,0.96,0,0,0,0,0,0,0,5,7,2,6.4,0.72,7,0,0,0,0,0,0,0,2,2,1,0.4,1,0,7,7,1.4,2.24,0,0,0,0,0,0,0,1,7,6,2.4,1.84,1,9.105,13.01,3.905,10.2475,1.105,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0,0,0,0,0,12,229,217,57.2,68.72,15,0,0,0,0,0,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.78722192,14.4,2.4,15,11.6,0.85,0.69,2.35,3.402,2,3.8,0.6,0,0.3125,0.59375,0.09375,0,0.2,7.908476627,-2,5,7,3.380617019,-316500,2.215,2.215,0,2.215,0,0.734846923,0.741378577,0.756054838,2.009755464
SbOF3,2.5639,-2.280543301,366.7482215,2.05,3.44,3.98,121.76,15.999,18.998,1.07,1.46,3.4,8.64,13.618,17.422,0.557026975,0.557026975,1.058823529,1.058823529,1.041739554,1.041739554,8,51,43,17.2,13.52,9,85,93,8,90.2,3.36,93,15.9994,121.76,105.7606,38.95092192,33.12363123,18.9984032,53.5,903.78,850.28,223.816,271.9856,53.5,15,17,2,16.4,0.72,17,2,5,3,2.6,0.96,2,57,139,82,75.2,25.52,57,2.05,3.98,1.93,3.486,0.5928,3.98,2,2,0,2,0,2,3,5,2,4.4,0.72,5,0,10,10,2,3.2,0,0,0,0,0,0,0,6,15,9,8.4,2.64,7,0,0,0,0,0,0,1,3,2,1.6,0.72,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.6,0.72,1,9.105,31.56,22.455,13.9575,7.041,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0,0,0,0,0,12,166,154,44.6,48.56,15,0,0,0,0,0,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.95092192,16.4,2.6,43,17.2,0.95,0.71,1.93,3.486,2,4.4,2,0,0.238095238,0.523809524,0.238095238,0,0,8.380187898,-2,5,7,3.380617019,-316500,1.795,1.795,0,1.795,0,0.737653192,0.743901723,0.763492423,1.947197978
SrNiO3,0,-1.698384017,118.5046561,0.95,1.91,3.44,87.62,58.6934,15.999,0.0521,1.16,1.46,5.695,7.64,13.618,0.970391221,0.970391221,0.492063492,0.492063492,1.121576887,1.121576887,8,38,30,18,12,8,8,87,79,66,25.2,87,15.9994,87.62,71.6206,38.86232,27.435504,15.9994,54.8,1728,1673.2,588.48,640.416,54.8,2,16,14,12,4.8,16,2,5,3,3,1.2,2,66,195,129,103.4,44.88,66,0.95,3.44,2.49,2.636,0.9648,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,8,8,1.6,2.56,0,0,0,0,0,0,0,2,10,8,6,1.6,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,0,2,2,1.6,0.64,2,9.105,54.23,45.125,18.373,14.3428,9.105,0,0,0,0,0,0,0,0.5953947,0.5953947,0.11907894,0.190526304,0,12,225,213,97.2,102.24,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.86232,12,3,30,18,1.4,1.03,2.49,2.636,2,2.4,1.6,0,0.333333333,0.4,0.266666667,0,0.2,5.582251169,-2,4,6,3.380617019,-282000,1.53,2.49,0.96,2.01,0.67882251,0.041573971,0.088229104,0.101927257,2.017782882
AlVO3,1.151,-2.897641822,430.7649427,1.61,1.63,3.44,26.981,50.7415,15.999,0.44,0.524,1.46,5.985,6.746,13.618,0.670711579,0.670711579,0.619047619,0.619047619,1.016925683,1.016925683,8,23,15,12,4.8,8,46,87,41,76,13.2,87,15.9994,50.9415,34.9421,25.18424772,11.02181726,15.9994,54.8,2183,2128.2,656.174,721.6488,54.8,5,16,11,13.2,3.36,16,2,4,2,2.6,0.72,2,66,153,87,94.4,34.08,66,1.61,3.44,1.83,2.712,0.8736,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,3,3,0.6,0.96,0,0,0,0,0,0,0,3,6,3,5.2,0.96,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,7,7,1.4,2.24,0,0,0,0,0,0,0,2,7,5,3.6,1.92,2,9.105,16.48,7.375,11.361,2.7072,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.18424772,13.2,2.6,15,12,0.75,0.88,1.83,2.712,2,2.6,0.6,0,0.384615385,0.5,0.115384615,0,0.2,5.494351866,-2,3,5,3.273268354,-282000,1.81,1.83,0.02,1.82,0.014142136,0.032536151,0.037878131,0.04580015,2.016501032
DyHoO3,3.0531,-3.940747392,455.5118362,1.22,1.23,3.44,162.5,164.93,15.999,0.52,0.52,1.46,5.939,6.022,13.618,0.710487127,0.710487127,0.826190476,0.826190476,1.033307951,1.033307951,8,67,59,31.4,28.08,8,31,87,56,65,26.4,87,15.9994,164.93032,148.93092,75.085704,70.9035648,15.9994,54.8,1747,1692.2,719.28,797.376,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,192,126,116.4,60.48,66,1.22,3.44,2.22,2.554,1.0632,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,0,0,0,0,0,0,11,11,4.2,5.04,0,6,13,7,8.6,3.12,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,4,4,1.4,1.68,0,2,4,2,2.6,0.72,2,9.105,31.24,22.135,17.85766667,10.5032,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.085704,10.8,3.6,59,31.4,1.15,1.06,2.22,2.554,2,2.4,0,4.2,0.23255814,0.279069767,0,0.488372093,0,5.384384645,-2,3,5,3.273268354,-282000,2.21,2.22,0.01,2.215,0.007071068,0,0.018856181,0.033941125,2.022764971
DyInO3,2.0164,-3.008224432,433.9413518,1.22,1.78,3.44,162.5,114.818,15.999,0.52,0.3,1.46,5.939,5.786,13.618,0.743104945,0.743104945,0.746031746,0.746031746,1.031211664,1.031211664,8,66,58,27.8,23.76,8,31,87,56,73.4,16.96,87,15.9994,162.5,146.5006,65.06324,58.876608,15.9994,54.8,1685,1630.2,455.83,491.668,54.8,3,16,13,12.8,3.92,16,2,6,4,3.4,1.68,2,66,192,126,106.4,48.48,66,1.22,3.44,2.22,2.664,0.9312,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,10,10,2,3.2,0,0,10,10,2,3.2,0,6,13,7,8.6,3.12,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,0,0,0,0,0,0,4,4,0.8,1.28,0,2,5,3,3,1.2,2,9.105,31.24,22.135,16.563,8.9496,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,73.8,74.16,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.06324,12.8,3.4,58,27.8,1.15,1.02,2.22,2.664,2,2.6,2,2,0.23255814,0.302325581,0.23255814,0.23255814,0,5.307468369,-2,3,5,3.273268354,-282000,1.66,2.22,0.56,1.94,0.395979797,0.032536151,0.04103992,0.054506492,2.014743368
YBiO3,3.1467,-2.783244686,160.1128661,1.22,2.02,3.44,88.905,208.98,15.999,0.307,0.945,1.46,6.22,7.29,13.618,0.669278023,0.669278023,0.928571429,0.928571429,1.112942564,1.112942564,8,83,75,29.2,25.44,8,12,87,75,71.8,23.92,87,15.9994,208.9804,192.981,69.17689,63.812988,15.9994,54.8,1799,1744.2,501.56,536.112,54.8,3,16,13,13.2,4.08,16,2,6,4,3.4,1.68,2,66,190,124,107.2,49.44,66,1.22,3.44,2.22,2.712,0.8736,3.44,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,2.2,3.12,0,0,14,14,2.8,4.48,0,3,29,26,10,7.6,6,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,3.6,2.16,2,9.105,32.95,23.845,18.526,11.3052,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,48.4,58.24,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.17689,13.2,3.4,75,29.2,1.2,1.04,2.22,2.712,2,3,2.2,2.8,0.2,0.3,0.22,0.28,0,5.649779732,-2,3,5,3.273268354,-282000,1.42,2.22,0.8,1.82,0.565685425,0.042491829,0.047184067,0.058166038,1.987318787
LaBiO3,3.0885,-2.7437323,174.4400483,1.1,2.02,3.44,138.9,208.98,15.999,0.5,0.945,1.46,5.577,7.29,13.618,0.707688762,0.707688762,0.928571429,0.928571429,1.115085968,1.115085968,8,83,75,32.8,29.76,8,13,87,74,72,23.6,87,15.9994,208.9804,192.981,79.176814,75.8128968,15.9994,54.8,1193,1138.2,380.36,390.672,54.8,3,16,13,13.2,4.08,16,2,6,4,3.6,1.92,2,66,207,141,110.6,53.52,66,1.1,3.44,2.34,2.688,0.9024,3.44,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,2.2,3.12,0,0,14,14,2.8,4.48,0,3,29,26,10,7.6,6,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,3.6,2.16,2,9.105,36.8975,27.7925,19.4325,12.393,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,48.4,58.24,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.176814,13.2,3.6,75,32.8,1.35,1.07,2.34,2.688,2,3,2.2,2.8,0.2,0.3,0.22,0.28,0,5.569457788,-2,3,5,3.273268354,-282000,1.42,2.34,0.92,1.88,0.650538239,0.032536151,0.052871246,0.070731535,1.988247169
MnTlO3,0,-1.535277954,391.1795387,1.55,1.62,3.44,54.938,204.38,15.999,0,0.199,1.46,7.434,6.109,13.618,0.612722725,0.612722725,0.813492063,0.813492063,1.028732,1.028732,8,81,73,26,22,8,52,87,35,77.8,11.04,87,15.9994,204.3833,188.3839,61.463909,57.1677564,15.9994,54.8,1519,1464.2,452.08,476.736,54.8,7,16,9,13.6,2.88,16,2,6,4,3.2,1.44,2,66,145,79,96.4,36.48,66,1.55,3.44,1.89,2.698,0.8904,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,10,10,3,3.6,0,0,14,14,2.8,4.48,0,6,27,21,10.4,6.64,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,5,5,1,1.6,0,0,0,0,0,0,0,2,5,3,3.2,1.44,2,9.105,26.91,17.805,12.94251724,5.586993103,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20E-05,9.92E-05,0,12,217,205,89.4,92.88,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.463909,13.6,3.2,73,26,1.3,1.02,1.89,2.698,2,2.6,3,2.8,0.192307692,0.25,0.288461538,0.269230769,0.2,5.498435712,-2,3,5,3.273268354,-282000,1.82,1.89,0.07,1.855,0.049497475,0.070710678,0.07926753,0.088203412,1.997091077
FeNiO3,0,-1.305305248,101.9184345,1.83,1.91,3.44,55.845,58.6934,15.999,0.163,1.16,1.46,7.903,7.64,13.618,0.703499094,0.703499094,0.555555556,0.555555556,1.065212828,1.065212828,8,28,20,15.6,9.12,8,55,87,32,75.4,13.92,87,15.9994,58.6934,42.694,32.50732,19.809504,15.9994,54.8,1811,1756.2,740.68,823.056,54.8,8,16,8,13.2,3.36,16,2,4,2,2.8,0.96,2,66,132,66,90.8,29.76,66,1.83,3.44,1.61,2.812,0.7536,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,8,8,2.8,3.36,0,0,0,0,0,0,0,6,10,4,7.2,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,4,4,1.2,1.44,0,0,0,0,0,0,0,2,4,2,2.4,0.64,2,9.105,10.73,1.625,9.673,0.6816,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.5412115,0.6494538,0,12,229,217,98,103.2,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.50732,13.2,2.8,20,15.6,0.8,0.91,1.61,2.812,2,2.4,2.8,0,0.277777778,0.333333333,0.388888889,0,0.4,5.973689008,-2,3,5,3.273268354,-282000,1.53,1.61,0.08,1.57,0.056568542,0.044536177,0.045878148,0.052879898,2.003924886
